sample_id,video_path,gloss_path,text_path,signer_id
28May_2011_Saturday_tagesschau-2600,28May_2011_Saturday_tagesschau-2600.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2600.npy,text_tokens/28May_2011_Saturday_tagesschau-2600.npy,4
28May_2011_Saturday_tagesschau-2601,28May_2011_Saturday_tagesschau-2601.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2601.npy,text_tokens/28May_2011_Saturday_tagesschau-2601.npy,4
28May_2011_Saturday_tagesschau-2602,28May_2011_Saturday_tagesschau-2602.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2602.npy,text_tokens/28May_2011_Saturday_tagesschau-2602.npy,4
28May_2011_Saturday_tagesschau-2603,28May_2011_Saturday_tagesschau-2603.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2603.npy,text_tokens/28May_2011_Saturday_tagesschau-2603.npy,4
28May_2011_Saturday_tagesschau-2604,28May_2011_Saturday_tagesschau-2604.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2604.npy,text_tokens/28May_2011_Saturday_tagesschau-2604.npy,4
28May_2011_Saturday_tagesschau-2605,28May_2011_Saturday_tagesschau-2605.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2605.npy,text_tokens/28May_2011_Saturday_tagesschau-2605.npy,4
28May_2011_Saturday_tagesschau-2606,28May_2011_Saturday_tagesschau-2606.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2606.npy,text_tokens/28May_2011_Saturday_tagesschau-2606.npy,4
28May_2011_Saturday_tagesschau-2607,28May_2011_Saturday_tagesschau-2607.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2607.npy,text_tokens/28May_2011_Saturday_tagesschau-2607.npy,4
28May_2011_Saturday_tagesschau-2608,28May_2011_Saturday_tagesschau-2608.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2608.npy,text_tokens/28May_2011_Saturday_tagesschau-2608.npy,4
28May_2011_Saturday_tagesschau-2609,28May_2011_Saturday_tagesschau-2609.mp4,gloss_tokens/28May_2011_Saturday_tagesschau-2609.npy,text_tokens/28May_2011_Saturday_tagesschau-2609.npy,4
22September_2010_Wednesday_heute-2613,22September_2010_Wednesday_heute-2613.mp4,gloss_tokens/22September_2010_Wednesday_heute-2613.npy,text_tokens/22September_2010_Wednesday_heute-2613.npy,1
22September_2010_Wednesday_heute-2614,22September_2010_Wednesday_heute-2614.mp4,gloss_tokens/22September_2010_Wednesday_heute-2614.npy,text_tokens/22September_2010_Wednesday_heute-2614.npy,1
22September_2010_Wednesday_heute-2616,22September_2010_Wednesday_heute-2616.mp4,gloss_tokens/22September_2010_Wednesday_heute-2616.npy,text_tokens/22September_2010_Wednesday_heute-2616.npy,1
22September_2010_Wednesday_heute-2617,22September_2010_Wednesday_heute-2617.mp4,gloss_tokens/22September_2010_Wednesday_heute-2617.npy,text_tokens/22September_2010_Wednesday_heute-2617.npy,1
22September_2010_Wednesday_heute-2618,22September_2010_Wednesday_heute-2618.mp4,gloss_tokens/22September_2010_Wednesday_heute-2618.npy,text_tokens/22September_2010_Wednesday_heute-2618.npy,1
22September_2010_Wednesday_heute-2619,22September_2010_Wednesday_heute-2619.mp4,gloss_tokens/22September_2010_Wednesday_heute-2619.npy,text_tokens/22September_2010_Wednesday_heute-2619.npy,1
22September_2010_Wednesday_heute-2620,22September_2010_Wednesday_heute-2620.mp4,gloss_tokens/22September_2010_Wednesday_heute-2620.npy,text_tokens/22September_2010_Wednesday_heute-2620.npy,1
22September_2010_Wednesday_heute-2621,22September_2010_Wednesday_heute-2621.mp4,gloss_tokens/22September_2010_Wednesday_heute-2621.npy,text_tokens/22September_2010_Wednesday_heute-2621.npy,1
22September_2010_Wednesday_heute-2622,22September_2010_Wednesday_heute-2622.mp4,gloss_tokens/22September_2010_Wednesday_heute-2622.npy,text_tokens/22September_2010_Wednesday_heute-2622.npy,1
22September_2010_Wednesday_heute-2623,22September_2010_Wednesday_heute-2623.mp4,gloss_tokens/22September_2010_Wednesday_heute-2623.npy,text_tokens/22September_2010_Wednesday_heute-2623.npy,1
03June_2010_Thursday_tagesschau-2627,03June_2010_Thursday_tagesschau-2627.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2627.npy,text_tokens/03June_2010_Thursday_tagesschau-2627.npy,5
03June_2010_Thursday_tagesschau-2630,03June_2010_Thursday_tagesschau-2630.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2630.npy,text_tokens/03June_2010_Thursday_tagesschau-2630.npy,5
03June_2010_Thursday_tagesschau-2631,03June_2010_Thursday_tagesschau-2631.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2631.npy,text_tokens/03June_2010_Thursday_tagesschau-2631.npy,5
03June_2010_Thursday_tagesschau-2632,03June_2010_Thursday_tagesschau-2632.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2632.npy,text_tokens/03June_2010_Thursday_tagesschau-2632.npy,5
03June_2010_Thursday_tagesschau-2633,03June_2010_Thursday_tagesschau-2633.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2633.npy,text_tokens/03June_2010_Thursday_tagesschau-2633.npy,5
03June_2010_Thursday_tagesschau-2634,03June_2010_Thursday_tagesschau-2634.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2634.npy,text_tokens/03June_2010_Thursday_tagesschau-2634.npy,5
03June_2010_Thursday_tagesschau-2635,03June_2010_Thursday_tagesschau-2635.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2635.npy,text_tokens/03June_2010_Thursday_tagesschau-2635.npy,5
03June_2010_Thursday_tagesschau-2637,03June_2010_Thursday_tagesschau-2637.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2637.npy,text_tokens/03June_2010_Thursday_tagesschau-2637.npy,5
03June_2010_Thursday_tagesschau-2639,03June_2010_Thursday_tagesschau-2639.mp4,gloss_tokens/03June_2010_Thursday_tagesschau-2639.npy,text_tokens/03June_2010_Thursday_tagesschau-2639.npy,5
09August_2011_Tuesday_heute-2640,09August_2011_Tuesday_heute-2640.mp4,gloss_tokens/09August_2011_Tuesday_heute-2640.npy,text_tokens/09August_2011_Tuesday_heute-2640.npy,5
09August_2011_Tuesday_heute-2641,09August_2011_Tuesday_heute-2641.mp4,gloss_tokens/09August_2011_Tuesday_heute-2641.npy,text_tokens/09August_2011_Tuesday_heute-2641.npy,5
09August_2011_Tuesday_heute-2642,09August_2011_Tuesday_heute-2642.mp4,gloss_tokens/09August_2011_Tuesday_heute-2642.npy,text_tokens/09August_2011_Tuesday_heute-2642.npy,5
09August_2011_Tuesday_heute-2643,09August_2011_Tuesday_heute-2643.mp4,gloss_tokens/09August_2011_Tuesday_heute-2643.npy,text_tokens/09August_2011_Tuesday_heute-2643.npy,5
09August_2011_Tuesday_heute-2644,09August_2011_Tuesday_heute-2644.mp4,gloss_tokens/09August_2011_Tuesday_heute-2644.npy,text_tokens/09August_2011_Tuesday_heute-2644.npy,5
09August_2011_Tuesday_heute-2645,09August_2011_Tuesday_heute-2645.mp4,gloss_tokens/09August_2011_Tuesday_heute-2645.npy,text_tokens/09August_2011_Tuesday_heute-2645.npy,5
09August_2011_Tuesday_heute-2646,09August_2011_Tuesday_heute-2646.mp4,gloss_tokens/09August_2011_Tuesday_heute-2646.npy,text_tokens/09August_2011_Tuesday_heute-2646.npy,5
09August_2011_Tuesday_heute-2647,09August_2011_Tuesday_heute-2647.mp4,gloss_tokens/09August_2011_Tuesday_heute-2647.npy,text_tokens/09August_2011_Tuesday_heute-2647.npy,5
09August_2011_Tuesday_heute-2648,09August_2011_Tuesday_heute-2648.mp4,gloss_tokens/09August_2011_Tuesday_heute-2648.npy,text_tokens/09August_2011_Tuesday_heute-2648.npy,5
09August_2011_Tuesday_heute-2649,09August_2011_Tuesday_heute-2649.mp4,gloss_tokens/09August_2011_Tuesday_heute-2649.npy,text_tokens/09August_2011_Tuesday_heute-2649.npy,5
06July_2010_Tuesday_tagesschau-2650,06July_2010_Tuesday_tagesschau-2650.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2650.npy,text_tokens/06July_2010_Tuesday_tagesschau-2650.npy,5
06July_2010_Tuesday_tagesschau-2655,06July_2010_Tuesday_tagesschau-2655.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2655.npy,text_tokens/06July_2010_Tuesday_tagesschau-2655.npy,5
06July_2010_Tuesday_tagesschau-2656,06July_2010_Tuesday_tagesschau-2656.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2656.npy,text_tokens/06July_2010_Tuesday_tagesschau-2656.npy,5
06July_2010_Tuesday_tagesschau-2659,06July_2010_Tuesday_tagesschau-2659.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2659.npy,text_tokens/06July_2010_Tuesday_tagesschau-2659.npy,5
06July_2010_Tuesday_tagesschau-2660,06July_2010_Tuesday_tagesschau-2660.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2660.npy,text_tokens/06July_2010_Tuesday_tagesschau-2660.npy,5
06July_2010_Tuesday_tagesschau-2661,06July_2010_Tuesday_tagesschau-2661.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2661.npy,text_tokens/06July_2010_Tuesday_tagesschau-2661.npy,5
06July_2010_Tuesday_tagesschau-2662,06July_2010_Tuesday_tagesschau-2662.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2662.npy,text_tokens/06July_2010_Tuesday_tagesschau-2662.npy,5
06July_2010_Tuesday_tagesschau-2663,06July_2010_Tuesday_tagesschau-2663.mp4,gloss_tokens/06July_2010_Tuesday_tagesschau-2663.npy,text_tokens/06July_2010_Tuesday_tagesschau-2663.npy,5
05January_2010_Tuesday_tagesschau-2664,05January_2010_Tuesday_tagesschau-2664.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2664.npy,text_tokens/05January_2010_Tuesday_tagesschau-2664.npy,1
05January_2010_Tuesday_tagesschau-2665,05January_2010_Tuesday_tagesschau-2665.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2665.npy,text_tokens/05January_2010_Tuesday_tagesschau-2665.npy,1
05January_2010_Tuesday_tagesschau-2666,05January_2010_Tuesday_tagesschau-2666.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2666.npy,text_tokens/05January_2010_Tuesday_tagesschau-2666.npy,1
05January_2010_Tuesday_tagesschau-2670,05January_2010_Tuesday_tagesschau-2670.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2670.npy,text_tokens/05January_2010_Tuesday_tagesschau-2670.npy,1
05January_2010_Tuesday_tagesschau-2671,05January_2010_Tuesday_tagesschau-2671.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2671.npy,text_tokens/05January_2010_Tuesday_tagesschau-2671.npy,1
05January_2010_Tuesday_tagesschau-2673,05January_2010_Tuesday_tagesschau-2673.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2673.npy,text_tokens/05January_2010_Tuesday_tagesschau-2673.npy,1
05January_2010_Tuesday_tagesschau-2674,05January_2010_Tuesday_tagesschau-2674.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2674.npy,text_tokens/05January_2010_Tuesday_tagesschau-2674.npy,1
05January_2010_Tuesday_tagesschau-2675,05January_2010_Tuesday_tagesschau-2675.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2675.npy,text_tokens/05January_2010_Tuesday_tagesschau-2675.npy,1
05January_2010_Tuesday_tagesschau-2676,05January_2010_Tuesday_tagesschau-2676.mp4,gloss_tokens/05January_2010_Tuesday_tagesschau-2676.npy,text_tokens/05January_2010_Tuesday_tagesschau-2676.npy,1
19January_2011_Wednesday_heute-2677,19January_2011_Wednesday_heute-2677.mp4,gloss_tokens/19January_2011_Wednesday_heute-2677.npy,text_tokens/19January_2011_Wednesday_heute-2677.npy,7
19January_2011_Wednesday_heute-2678,19January_2011_Wednesday_heute-2678.mp4,gloss_tokens/19January_2011_Wednesday_heute-2678.npy,text_tokens/19January_2011_Wednesday_heute-2678.npy,7
19January_2011_Wednesday_heute-2679,19January_2011_Wednesday_heute-2679.mp4,gloss_tokens/19January_2011_Wednesday_heute-2679.npy,text_tokens/19January_2011_Wednesday_heute-2679.npy,7
19January_2011_Wednesday_heute-2681,19January_2011_Wednesday_heute-2681.mp4,gloss_tokens/19January_2011_Wednesday_heute-2681.npy,text_tokens/19January_2011_Wednesday_heute-2681.npy,7
19January_2011_Wednesday_heute-2682,19January_2011_Wednesday_heute-2682.mp4,gloss_tokens/19January_2011_Wednesday_heute-2682.npy,text_tokens/19January_2011_Wednesday_heute-2682.npy,7
19January_2011_Wednesday_heute-2683,19January_2011_Wednesday_heute-2683.mp4,gloss_tokens/19January_2011_Wednesday_heute-2683.npy,text_tokens/19January_2011_Wednesday_heute-2683.npy,7
19January_2011_Wednesday_heute-2684,19January_2011_Wednesday_heute-2684.mp4,gloss_tokens/19January_2011_Wednesday_heute-2684.npy,text_tokens/19January_2011_Wednesday_heute-2684.npy,7
19January_2011_Wednesday_heute-2685,19January_2011_Wednesday_heute-2685.mp4,gloss_tokens/19January_2011_Wednesday_heute-2685.npy,text_tokens/19January_2011_Wednesday_heute-2685.npy,7
19January_2011_Wednesday_heute-2686,19January_2011_Wednesday_heute-2686.mp4,gloss_tokens/19January_2011_Wednesday_heute-2686.npy,text_tokens/19January_2011_Wednesday_heute-2686.npy,7
19January_2011_Wednesday_heute-2687,19January_2011_Wednesday_heute-2687.mp4,gloss_tokens/19January_2011_Wednesday_heute-2687.npy,text_tokens/19January_2011_Wednesday_heute-2687.npy,7
19January_2011_Wednesday_heute-2688,19January_2011_Wednesday_heute-2688.mp4,gloss_tokens/19January_2011_Wednesday_heute-2688.npy,text_tokens/19January_2011_Wednesday_heute-2688.npy,7
19January_2011_Wednesday_heute-2689,19January_2011_Wednesday_heute-2689.mp4,gloss_tokens/19January_2011_Wednesday_heute-2689.npy,text_tokens/19January_2011_Wednesday_heute-2689.npy,7
01October_2010_Friday_tagesschau-2692,01October_2010_Friday_tagesschau-2692.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2692.npy,text_tokens/01October_2010_Friday_tagesschau-2692.npy,4
01October_2010_Friday_tagesschau-2693,01October_2010_Friday_tagesschau-2693.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2693.npy,text_tokens/01October_2010_Friday_tagesschau-2693.npy,4
01October_2010_Friday_tagesschau-2694,01October_2010_Friday_tagesschau-2694.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2694.npy,text_tokens/01October_2010_Friday_tagesschau-2694.npy,4
01October_2010_Friday_tagesschau-2695,01October_2010_Friday_tagesschau-2695.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2695.npy,text_tokens/01October_2010_Friday_tagesschau-2695.npy,4
01October_2010_Friday_tagesschau-2696,01October_2010_Friday_tagesschau-2696.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2696.npy,text_tokens/01October_2010_Friday_tagesschau-2696.npy,4
01October_2010_Friday_tagesschau-2697,01October_2010_Friday_tagesschau-2697.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2697.npy,text_tokens/01October_2010_Friday_tagesschau-2697.npy,4
01October_2010_Friday_tagesschau-2698,01October_2010_Friday_tagesschau-2698.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2698.npy,text_tokens/01October_2010_Friday_tagesschau-2698.npy,4
01October_2010_Friday_tagesschau-2699,01October_2010_Friday_tagesschau-2699.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2699.npy,text_tokens/01October_2010_Friday_tagesschau-2699.npy,4
01October_2010_Friday_tagesschau-2702,01October_2010_Friday_tagesschau-2702.mp4,gloss_tokens/01October_2010_Friday_tagesschau-2702.npy,text_tokens/01October_2010_Friday_tagesschau-2702.npy,4
31January_2013_Thursday_tagesschau-2706,31January_2013_Thursday_tagesschau-2706.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2706.npy,text_tokens/31January_2013_Thursday_tagesschau-2706.npy,1
31January_2013_Thursday_tagesschau-2707,31January_2013_Thursday_tagesschau-2707.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2707.npy,text_tokens/31January_2013_Thursday_tagesschau-2707.npy,1
31January_2013_Thursday_tagesschau-2709,31January_2013_Thursday_tagesschau-2709.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2709.npy,text_tokens/31January_2013_Thursday_tagesschau-2709.npy,1
31January_2013_Thursday_tagesschau-2711,31January_2013_Thursday_tagesschau-2711.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2711.npy,text_tokens/31January_2013_Thursday_tagesschau-2711.npy,1
31January_2013_Thursday_tagesschau-2712,31January_2013_Thursday_tagesschau-2712.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2712.npy,text_tokens/31January_2013_Thursday_tagesschau-2712.npy,1
31January_2013_Thursday_tagesschau-2714,31January_2013_Thursday_tagesschau-2714.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2714.npy,text_tokens/31January_2013_Thursday_tagesschau-2714.npy,1
31January_2013_Thursday_tagesschau-2716,31January_2013_Thursday_tagesschau-2716.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2716.npy,text_tokens/31January_2013_Thursday_tagesschau-2716.npy,1
31January_2013_Thursday_tagesschau-2717,31January_2013_Thursday_tagesschau-2717.mp4,gloss_tokens/31January_2013_Thursday_tagesschau-2717.npy,text_tokens/31January_2013_Thursday_tagesschau-2717.npy,1
20August_2010_Friday_tagesschau-2718,20August_2010_Friday_tagesschau-2718.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2718.npy,text_tokens/20August_2010_Friday_tagesschau-2718.npy,5
20August_2010_Friday_tagesschau-2719,20August_2010_Friday_tagesschau-2719.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2719.npy,text_tokens/20August_2010_Friday_tagesschau-2719.npy,5
20August_2010_Friday_tagesschau-2720,20August_2010_Friday_tagesschau-2720.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2720.npy,text_tokens/20August_2010_Friday_tagesschau-2720.npy,5
20August_2010_Friday_tagesschau-2721,20August_2010_Friday_tagesschau-2721.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2721.npy,text_tokens/20August_2010_Friday_tagesschau-2721.npy,5
20August_2010_Friday_tagesschau-2722,20August_2010_Friday_tagesschau-2722.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2722.npy,text_tokens/20August_2010_Friday_tagesschau-2722.npy,5
20August_2010_Friday_tagesschau-2723,20August_2010_Friday_tagesschau-2723.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2723.npy,text_tokens/20August_2010_Friday_tagesschau-2723.npy,5
20August_2010_Friday_tagesschau-2724,20August_2010_Friday_tagesschau-2724.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2724.npy,text_tokens/20August_2010_Friday_tagesschau-2724.npy,5
20August_2010_Friday_tagesschau-2725,20August_2010_Friday_tagesschau-2725.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2725.npy,text_tokens/20August_2010_Friday_tagesschau-2725.npy,5
20August_2010_Friday_tagesschau-2726,20August_2010_Friday_tagesschau-2726.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2726.npy,text_tokens/20August_2010_Friday_tagesschau-2726.npy,5
20August_2010_Friday_tagesschau-2727,20August_2010_Friday_tagesschau-2727.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2727.npy,text_tokens/20August_2010_Friday_tagesschau-2727.npy,5
20August_2010_Friday_tagesschau-2728,20August_2010_Friday_tagesschau-2728.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2728.npy,text_tokens/20August_2010_Friday_tagesschau-2728.npy,5
20August_2010_Friday_tagesschau-2729,20August_2010_Friday_tagesschau-2729.mp4,gloss_tokens/20August_2010_Friday_tagesschau-2729.npy,text_tokens/20August_2010_Friday_tagesschau-2729.npy,5
22May_2010_Saturday_tagesschau-2730,22May_2010_Saturday_tagesschau-2730.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2730.npy,text_tokens/22May_2010_Saturday_tagesschau-2730.npy,8
22May_2010_Saturday_tagesschau-2731,22May_2010_Saturday_tagesschau-2731.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2731.npy,text_tokens/22May_2010_Saturday_tagesschau-2731.npy,8
22May_2010_Saturday_tagesschau-2732,22May_2010_Saturday_tagesschau-2732.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2732.npy,text_tokens/22May_2010_Saturday_tagesschau-2732.npy,8
22May_2010_Saturday_tagesschau-2734,22May_2010_Saturday_tagesschau-2734.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2734.npy,text_tokens/22May_2010_Saturday_tagesschau-2734.npy,8
22May_2010_Saturday_tagesschau-2737,22May_2010_Saturday_tagesschau-2737.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2737.npy,text_tokens/22May_2010_Saturday_tagesschau-2737.npy,8
22May_2010_Saturday_tagesschau-2738,22May_2010_Saturday_tagesschau-2738.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2738.npy,text_tokens/22May_2010_Saturday_tagesschau-2738.npy,8
22May_2010_Saturday_tagesschau-2739,22May_2010_Saturday_tagesschau-2739.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2739.npy,text_tokens/22May_2010_Saturday_tagesschau-2739.npy,8
22May_2010_Saturday_tagesschau-2740,22May_2010_Saturday_tagesschau-2740.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2740.npy,text_tokens/22May_2010_Saturday_tagesschau-2740.npy,8
22May_2010_Saturday_tagesschau-2741,22May_2010_Saturday_tagesschau-2741.mp4,gloss_tokens/22May_2010_Saturday_tagesschau-2741.npy,text_tokens/22May_2010_Saturday_tagesschau-2741.npy,8
02November_2010_Tuesday_heute-2743,02November_2010_Tuesday_heute-2743.mp4,gloss_tokens/02November_2010_Tuesday_heute-2743.npy,text_tokens/02November_2010_Tuesday_heute-2743.npy,5
02November_2010_Tuesday_heute-2744,02November_2010_Tuesday_heute-2744.mp4,gloss_tokens/02November_2010_Tuesday_heute-2744.npy,text_tokens/02November_2010_Tuesday_heute-2744.npy,5
02November_2010_Tuesday_heute-2745,02November_2010_Tuesday_heute-2745.mp4,gloss_tokens/02November_2010_Tuesday_heute-2745.npy,text_tokens/02November_2010_Tuesday_heute-2745.npy,5
02November_2010_Tuesday_heute-2746,02November_2010_Tuesday_heute-2746.mp4,gloss_tokens/02November_2010_Tuesday_heute-2746.npy,text_tokens/02November_2010_Tuesday_heute-2746.npy,5
02November_2010_Tuesday_heute-2747,02November_2010_Tuesday_heute-2747.mp4,gloss_tokens/02November_2010_Tuesday_heute-2747.npy,text_tokens/02November_2010_Tuesday_heute-2747.npy,5
02November_2010_Tuesday_heute-2748,02November_2010_Tuesday_heute-2748.mp4,gloss_tokens/02November_2010_Tuesday_heute-2748.npy,text_tokens/02November_2010_Tuesday_heute-2748.npy,5
02November_2010_Tuesday_heute-2749,02November_2010_Tuesday_heute-2749.mp4,gloss_tokens/02November_2010_Tuesday_heute-2749.npy,text_tokens/02November_2010_Tuesday_heute-2749.npy,5
02November_2010_Tuesday_heute-2750,02November_2010_Tuesday_heute-2750.mp4,gloss_tokens/02November_2010_Tuesday_heute-2750.npy,text_tokens/02November_2010_Tuesday_heute-2750.npy,5
02November_2010_Tuesday_heute-2751,02November_2010_Tuesday_heute-2751.mp4,gloss_tokens/02November_2010_Tuesday_heute-2751.npy,text_tokens/02November_2010_Tuesday_heute-2751.npy,5
02November_2010_Tuesday_heute-2752,02November_2010_Tuesday_heute-2752.mp4,gloss_tokens/02November_2010_Tuesday_heute-2752.npy,text_tokens/02November_2010_Tuesday_heute-2752.npy,5
02November_2010_Tuesday_heute-2753,02November_2010_Tuesday_heute-2753.mp4,gloss_tokens/02November_2010_Tuesday_heute-2753.npy,text_tokens/02November_2010_Tuesday_heute-2753.npy,5
02November_2010_Tuesday_heute-2755,02November_2010_Tuesday_heute-2755.mp4,gloss_tokens/02November_2010_Tuesday_heute-2755.npy,text_tokens/02November_2010_Tuesday_heute-2755.npy,5
02November_2010_Tuesday_heute-2756,02November_2010_Tuesday_heute-2756.mp4,gloss_tokens/02November_2010_Tuesday_heute-2756.npy,text_tokens/02November_2010_Tuesday_heute-2756.npy,5
01July_2011_Friday_tagesschau-2757,01July_2011_Friday_tagesschau-2757.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2757.npy,text_tokens/01July_2011_Friday_tagesschau-2757.npy,4
01July_2011_Friday_tagesschau-2758,01July_2011_Friday_tagesschau-2758.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2758.npy,text_tokens/01July_2011_Friday_tagesschau-2758.npy,4
01July_2011_Friday_tagesschau-2759,01July_2011_Friday_tagesschau-2759.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2759.npy,text_tokens/01July_2011_Friday_tagesschau-2759.npy,4
01July_2011_Friday_tagesschau-2760,01July_2011_Friday_tagesschau-2760.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2760.npy,text_tokens/01July_2011_Friday_tagesschau-2760.npy,4
01July_2011_Friday_tagesschau-2761,01July_2011_Friday_tagesschau-2761.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2761.npy,text_tokens/01July_2011_Friday_tagesschau-2761.npy,4
01July_2011_Friday_tagesschau-2762,01July_2011_Friday_tagesschau-2762.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2762.npy,text_tokens/01July_2011_Friday_tagesschau-2762.npy,4
01July_2011_Friday_tagesschau-2764,01July_2011_Friday_tagesschau-2764.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2764.npy,text_tokens/01July_2011_Friday_tagesschau-2764.npy,4
01July_2011_Friday_tagesschau-2767,01July_2011_Friday_tagesschau-2767.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2767.npy,text_tokens/01July_2011_Friday_tagesschau-2767.npy,4
01July_2011_Friday_tagesschau-2768,01July_2011_Friday_tagesschau-2768.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2768.npy,text_tokens/01July_2011_Friday_tagesschau-2768.npy,4
01July_2011_Friday_tagesschau-2769,01July_2011_Friday_tagesschau-2769.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2769.npy,text_tokens/01July_2011_Friday_tagesschau-2769.npy,4
01July_2011_Friday_tagesschau-2770,01July_2011_Friday_tagesschau-2770.mp4,gloss_tokens/01July_2011_Friday_tagesschau-2770.npy,text_tokens/01July_2011_Friday_tagesschau-2770.npy,4
03August_2010_Tuesday_tagesschau-2771,03August_2010_Tuesday_tagesschau-2771.mp4,gloss_tokens/03August_2010_Tuesday_tagesschau-2771.npy,text_tokens/03August_2010_Tuesday_tagesschau-2771.npy,1
03August_2010_Tuesday_tagesschau-2772,03August_2010_Tuesday_tagesschau-2772.mp4,gloss_tokens/03August_2010_Tuesday_tagesschau-2772.npy,text_tokens/03August_2010_Tuesday_tagesschau-2772.npy,1
03August_2010_Tuesday_tagesschau-2773,03August_2010_Tuesday_tagesschau-2773.mp4,gloss_tokens/03August_2010_Tuesday_tagesschau-2773.npy,text_tokens/03August_2010_Tuesday_tagesschau-2773.npy,1
03August_2010_Tuesday_tagesschau-2775,03August_2010_Tuesday_tagesschau-2775.mp4,gloss_tokens/03August_2010_Tuesday_tagesschau-2775.npy,text_tokens/03August_2010_Tuesday_tagesschau-2775.npy,1
03August_2010_Tuesday_tagesschau-2777,03August_2010_Tuesday_tagesschau-2777.mp4,gloss_tokens/03August_2010_Tuesday_tagesschau-2777.npy,text_tokens/03August_2010_Tuesday_tagesschau-2777.npy,1
