sample_id,video_path,gloss_path,text_path,signer_id
06d7cIO6KsA_2,06d7cIO6KsA_2-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_2.npy,text_tokens/06d7cIO6KsA_2.npy,0
06d7cIO6KsA_3,06d7cIO6KsA_3-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_3.npy,text_tokens/06d7cIO6KsA_3.npy,0
06d7cIO6KsA_4,06d7cIO6KsA_4-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_4.npy,text_tokens/06d7cIO6KsA_4.npy,0
06d7cIO6KsA_5,06d7cIO6KsA_5-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_5.npy,text_tokens/06d7cIO6KsA_5.npy,0
06d7cIO6KsA_6,06d7cIO6KsA_6-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_6.npy,text_tokens/06d7cIO6KsA_6.npy,0
06d7cIO6KsA_7,06d7cIO6KsA_7-5-rgb_front.mp4,gloss_tokens/06d7cIO6KsA_7.npy,text_tokens/06d7cIO6KsA_7.npy,0
06jk1stVwMI_0,06jk1stVwMI_0-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_0.npy,text_tokens/06jk1stVwMI_0.npy,0
06jk1stVwMI_1,06jk1stVwMI_1-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_1.npy,text_tokens/06jk1stVwMI_1.npy,0
06jk1stVwMI_10,06jk1stVwMI_10-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_10.npy,text_tokens/06jk1stVwMI_10.npy,0
06jk1stVwMI_11,06jk1stVwMI_11-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_11.npy,text_tokens/06jk1stVwMI_11.npy,0
06jk1stVwMI_12,06jk1stVwMI_12-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_12.npy,text_tokens/06jk1stVwMI_12.npy,0
06jk1stVwMI_13,06jk1stVwMI_13-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_13.npy,text_tokens/06jk1stVwMI_13.npy,0
06jk1stVwMI_14,06jk1stVwMI_14-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_14.npy,text_tokens/06jk1stVwMI_14.npy,0
06jk1stVwMI_15,06jk1stVwMI_15-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_15.npy,text_tokens/06jk1stVwMI_15.npy,0
06jk1stVwMI_16,06jk1stVwMI_16-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_16.npy,text_tokens/06jk1stVwMI_16.npy,0
06jk1stVwMI_17,06jk1stVwMI_17-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_17.npy,text_tokens/06jk1stVwMI_17.npy,0
06jk1stVwMI_18,06jk1stVwMI_18-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_18.npy,text_tokens/06jk1stVwMI_18.npy,0
06jk1stVwMI_19,06jk1stVwMI_19-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_19.npy,text_tokens/06jk1stVwMI_19.npy,0
06jk1stVwMI_2,06jk1stVwMI_2-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_2.npy,text_tokens/06jk1stVwMI_2.npy,0
06jk1stVwMI_20,06jk1stVwMI_20-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_20.npy,text_tokens/06jk1stVwMI_20.npy,0
06jk1stVwMI_21,06jk1stVwMI_21-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_21.npy,text_tokens/06jk1stVwMI_21.npy,0
06jk1stVwMI_22,06jk1stVwMI_22-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_22.npy,text_tokens/06jk1stVwMI_22.npy,0
06jk1stVwMI_23,06jk1stVwMI_23-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_23.npy,text_tokens/06jk1stVwMI_23.npy,0
06jk1stVwMI_24,06jk1stVwMI_24-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_24.npy,text_tokens/06jk1stVwMI_24.npy,0
06jk1stVwMI_25,06jk1stVwMI_25-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_25.npy,text_tokens/06jk1stVwMI_25.npy,0
06jk1stVwMI_26,06jk1stVwMI_26-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_26.npy,text_tokens/06jk1stVwMI_26.npy,0
06jk1stVwMI_3,06jk1stVwMI_3-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_3.npy,text_tokens/06jk1stVwMI_3.npy,0
06jk1stVwMI_4,06jk1stVwMI_4-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_4.npy,text_tokens/06jk1stVwMI_4.npy,0
06jk1stVwMI_5,06jk1stVwMI_5-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_5.npy,text_tokens/06jk1stVwMI_5.npy,0
06jk1stVwMI_6,06jk1stVwMI_6-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_6.npy,text_tokens/06jk1stVwMI_6.npy,0
06jk1stVwMI_7,06jk1stVwMI_7-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_7.npy,text_tokens/06jk1stVwMI_7.npy,0
06jk1stVwMI_8,06jk1stVwMI_8-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_8.npy,text_tokens/06jk1stVwMI_8.npy,0
06jk1stVwMI_9,06jk1stVwMI_9-5-rgb_front.mp4,gloss_tokens/06jk1stVwMI_9.npy,text_tokens/06jk1stVwMI_9.npy,0
06k75HRlfqc_0,06k75HRlfqc_0-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_0.npy,text_tokens/06k75HRlfqc_0.npy,0
06k75HRlfqc_1,06k75HRlfqc_1-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_1.npy,text_tokens/06k75HRlfqc_1.npy,0
06k75HRlfqc_10,06k75HRlfqc_10-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_10.npy,text_tokens/06k75HRlfqc_10.npy,0
06k75HRlfqc_2,06k75HRlfqc_2-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_2.npy,text_tokens/06k75HRlfqc_2.npy,0
06k75HRlfqc_3,06k75HRlfqc_3-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_3.npy,text_tokens/06k75HRlfqc_3.npy,0
06k75HRlfqc_4,06k75HRlfqc_4-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_4.npy,text_tokens/06k75HRlfqc_4.npy,0
06k75HRlfqc_5,06k75HRlfqc_5-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_5.npy,text_tokens/06k75HRlfqc_5.npy,0
06k75HRlfqc_6,06k75HRlfqc_6-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_6.npy,text_tokens/06k75HRlfqc_6.npy,0
06k75HRlfqc_7,06k75HRlfqc_7-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_7.npy,text_tokens/06k75HRlfqc_7.npy,0
06k75HRlfqc_8,06k75HRlfqc_8-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_8.npy,text_tokens/06k75HRlfqc_8.npy,0
06k75HRlfqc_9,06k75HRlfqc_9-8-rgb_front.mp4,gloss_tokens/06k75HRlfqc_9.npy,text_tokens/06k75HRlfqc_9.npy,0
06tA1xvaSt8_0,06tA1xvaSt8_0-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_0.npy,text_tokens/06tA1xvaSt8_0.npy,0
06tA1xvaSt8_1,06tA1xvaSt8_1-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_1.npy,text_tokens/06tA1xvaSt8_1.npy,0
06tA1xvaSt8_10,06tA1xvaSt8_10-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_10.npy,text_tokens/06tA1xvaSt8_10.npy,0
06tA1xvaSt8_11,06tA1xvaSt8_11-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_11.npy,text_tokens/06tA1xvaSt8_11.npy,0
06tA1xvaSt8_12,06tA1xvaSt8_12-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_12.npy,text_tokens/06tA1xvaSt8_12.npy,0
06tA1xvaSt8_13,06tA1xvaSt8_13-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_13.npy,text_tokens/06tA1xvaSt8_13.npy,0
06tA1xvaSt8_2,06tA1xvaSt8_2-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_2.npy,text_tokens/06tA1xvaSt8_2.npy,0
06tA1xvaSt8_3,06tA1xvaSt8_3-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_3.npy,text_tokens/06tA1xvaSt8_3.npy,0
06tA1xvaSt8_4,06tA1xvaSt8_4-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_4.npy,text_tokens/06tA1xvaSt8_4.npy,0
06tA1xvaSt8_5,06tA1xvaSt8_5-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_5.npy,text_tokens/06tA1xvaSt8_5.npy,0
06tA1xvaSt8_6,06tA1xvaSt8_6-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_6.npy,text_tokens/06tA1xvaSt8_6.npy,0
06tA1xvaSt8_7,06tA1xvaSt8_7-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_7.npy,text_tokens/06tA1xvaSt8_7.npy,0
06tA1xvaSt8_8,06tA1xvaSt8_8-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_8.npy,text_tokens/06tA1xvaSt8_8.npy,0
06tA1xvaSt8_9,06tA1xvaSt8_9-5-rgb_front.mp4,gloss_tokens/06tA1xvaSt8_9.npy,text_tokens/06tA1xvaSt8_9.npy,0
072DGdBjfkQ_0,072DGdBjfkQ_0-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_0.npy,text_tokens/072DGdBjfkQ_0.npy,0
072DGdBjfkQ_1,072DGdBjfkQ_1-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_1.npy,text_tokens/072DGdBjfkQ_1.npy,0
072DGdBjfkQ_10,072DGdBjfkQ_10-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_10.npy,text_tokens/072DGdBjfkQ_10.npy,0
072DGdBjfkQ_11,072DGdBjfkQ_11-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_11.npy,text_tokens/072DGdBjfkQ_11.npy,0
072DGdBjfkQ_12,072DGdBjfkQ_12-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_12.npy,text_tokens/072DGdBjfkQ_12.npy,0
072DGdBjfkQ_13,072DGdBjfkQ_13-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_13.npy,text_tokens/072DGdBjfkQ_13.npy,0
072DGdBjfkQ_14,072DGdBjfkQ_14-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_14.npy,text_tokens/072DGdBjfkQ_14.npy,0
072DGdBjfkQ_15,072DGdBjfkQ_15-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_15.npy,text_tokens/072DGdBjfkQ_15.npy,0
072DGdBjfkQ_16,072DGdBjfkQ_16-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_16.npy,text_tokens/072DGdBjfkQ_16.npy,0
072DGdBjfkQ_17,072DGdBjfkQ_17-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_17.npy,text_tokens/072DGdBjfkQ_17.npy,0
072DGdBjfkQ_18,072DGdBjfkQ_18-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_18.npy,text_tokens/072DGdBjfkQ_18.npy,0
072DGdBjfkQ_19,072DGdBjfkQ_19-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_19.npy,text_tokens/072DGdBjfkQ_19.npy,0
072DGdBjfkQ_2,072DGdBjfkQ_2-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_2.npy,text_tokens/072DGdBjfkQ_2.npy,0
072DGdBjfkQ_20,072DGdBjfkQ_20-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_20.npy,text_tokens/072DGdBjfkQ_20.npy,0
072DGdBjfkQ_21_22,072DGdBjfkQ_21_22-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_21_22.npy,text_tokens/072DGdBjfkQ_21_22.npy,0
072DGdBjfkQ_23,072DGdBjfkQ_23-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_23.npy,text_tokens/072DGdBjfkQ_23.npy,0
072DGdBjfkQ_24,072DGdBjfkQ_24-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_24.npy,text_tokens/072DGdBjfkQ_24.npy,0
072DGdBjfkQ_25,072DGdBjfkQ_25-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_25.npy,text_tokens/072DGdBjfkQ_25.npy,0
072DGdBjfkQ_26,072DGdBjfkQ_26-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_26.npy,text_tokens/072DGdBjfkQ_26.npy,0
072DGdBjfkQ_3,072DGdBjfkQ_3-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_3.npy,text_tokens/072DGdBjfkQ_3.npy,0
072DGdBjfkQ_4,072DGdBjfkQ_4-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_4.npy,text_tokens/072DGdBjfkQ_4.npy,0
072DGdBjfkQ_5,072DGdBjfkQ_5-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_5.npy,text_tokens/072DGdBjfkQ_5.npy,0
072DGdBjfkQ_6,072DGdBjfkQ_6-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_6.npy,text_tokens/072DGdBjfkQ_6.npy,0
072DGdBjfkQ_7,072DGdBjfkQ_7-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_7.npy,text_tokens/072DGdBjfkQ_7.npy,0
072DGdBjfkQ_8,072DGdBjfkQ_8-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_8.npy,text_tokens/072DGdBjfkQ_8.npy,0
072DGdBjfkQ_9,072DGdBjfkQ_9-5-rgb_front.mp4,gloss_tokens/072DGdBjfkQ_9.npy,text_tokens/072DGdBjfkQ_9.npy,0
075s9DECj2k_1,075s9DECj2k_1-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_1.npy,text_tokens/075s9DECj2k_1.npy,0
075s9DECj2k_10,075s9DECj2k_10-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_10.npy,text_tokens/075s9DECj2k_10.npy,0
075s9DECj2k_2,075s9DECj2k_2-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_2.npy,text_tokens/075s9DECj2k_2.npy,0
075s9DECj2k_3,075s9DECj2k_3-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_3.npy,text_tokens/075s9DECj2k_3.npy,0
075s9DECj2k_4,075s9DECj2k_4-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_4.npy,text_tokens/075s9DECj2k_4.npy,0
075s9DECj2k_5,075s9DECj2k_5-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_5.npy,text_tokens/075s9DECj2k_5.npy,0
075s9DECj2k_6,075s9DECj2k_6-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_6.npy,text_tokens/075s9DECj2k_6.npy,0
075s9DECj2k_7,075s9DECj2k_7-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_7.npy,text_tokens/075s9DECj2k_7.npy,0
075s9DECj2k_8,075s9DECj2k_8-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_8.npy,text_tokens/075s9DECj2k_8.npy,0
075s9DECj2k_9,075s9DECj2k_9-5-rgb_front.mp4,gloss_tokens/075s9DECj2k_9.npy,text_tokens/075s9DECj2k_9.npy,0
077IIb5uuCs_0_1_2,077IIb5uuCs_0_1_2-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_0_1_2.npy,text_tokens/077IIb5uuCs_0_1_2.npy,0
077IIb5uuCs_10,077IIb5uuCs_10-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_10.npy,text_tokens/077IIb5uuCs_10.npy,0
077IIb5uuCs_11,077IIb5uuCs_11-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_11.npy,text_tokens/077IIb5uuCs_11.npy,0
077IIb5uuCs_12,077IIb5uuCs_12-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_12.npy,text_tokens/077IIb5uuCs_12.npy,0
077IIb5uuCs_13,077IIb5uuCs_13-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_13.npy,text_tokens/077IIb5uuCs_13.npy,0
077IIb5uuCs_3,077IIb5uuCs_3-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_3.npy,text_tokens/077IIb5uuCs_3.npy,0
077IIb5uuCs_4,077IIb5uuCs_4-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_4.npy,text_tokens/077IIb5uuCs_4.npy,0
077IIb5uuCs_5,077IIb5uuCs_5-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_5.npy,text_tokens/077IIb5uuCs_5.npy,0
077IIb5uuCs_6,077IIb5uuCs_6-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_6.npy,text_tokens/077IIb5uuCs_6.npy,0
077IIb5uuCs_7,077IIb5uuCs_7-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_7.npy,text_tokens/077IIb5uuCs_7.npy,0
077IIb5uuCs_8,077IIb5uuCs_8-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_8.npy,text_tokens/077IIb5uuCs_8.npy,0
077IIb5uuCs_9,077IIb5uuCs_9-5-rgb_front.mp4,gloss_tokens/077IIb5uuCs_9.npy,text_tokens/077IIb5uuCs_9.npy,0
077rQK39ycg_1,077rQK39ycg_1-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_1.npy,text_tokens/077rQK39ycg_1.npy,0
077rQK39ycg_10,077rQK39ycg_10-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_10.npy,text_tokens/077rQK39ycg_10.npy,0
077rQK39ycg_11,077rQK39ycg_11-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_11.npy,text_tokens/077rQK39ycg_11.npy,0
077rQK39ycg_12,077rQK39ycg_12-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_12.npy,text_tokens/077rQK39ycg_12.npy,0
077rQK39ycg_13,077rQK39ycg_13-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_13.npy,text_tokens/077rQK39ycg_13.npy,0
077rQK39ycg_14,077rQK39ycg_14-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_14.npy,text_tokens/077rQK39ycg_14.npy,0
077rQK39ycg_15,077rQK39ycg_15-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_15.npy,text_tokens/077rQK39ycg_15.npy,0
077rQK39ycg_16,077rQK39ycg_16-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_16.npy,text_tokens/077rQK39ycg_16.npy,0
077rQK39ycg_17,077rQK39ycg_17-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_17.npy,text_tokens/077rQK39ycg_17.npy,0
077rQK39ycg_18,077rQK39ycg_18-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_18.npy,text_tokens/077rQK39ycg_18.npy,0
077rQK39ycg_19,077rQK39ycg_19-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_19.npy,text_tokens/077rQK39ycg_19.npy,0
077rQK39ycg_2,077rQK39ycg_2-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_2.npy,text_tokens/077rQK39ycg_2.npy,0
077rQK39ycg_20,077rQK39ycg_20-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_20.npy,text_tokens/077rQK39ycg_20.npy,0
077rQK39ycg_21,077rQK39ycg_21-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_21.npy,text_tokens/077rQK39ycg_21.npy,0
077rQK39ycg_22,077rQK39ycg_22-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_22.npy,text_tokens/077rQK39ycg_22.npy,0
077rQK39ycg_23,077rQK39ycg_23-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_23.npy,text_tokens/077rQK39ycg_23.npy,0
077rQK39ycg_24,077rQK39ycg_24-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_24.npy,text_tokens/077rQK39ycg_24.npy,0
077rQK39ycg_25,077rQK39ycg_25-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_25.npy,text_tokens/077rQK39ycg_25.npy,0
077rQK39ycg_26,077rQK39ycg_26-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_26.npy,text_tokens/077rQK39ycg_26.npy,0
077rQK39ycg_27,077rQK39ycg_27-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_27.npy,text_tokens/077rQK39ycg_27.npy,0
077rQK39ycg_28,077rQK39ycg_28-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_28.npy,text_tokens/077rQK39ycg_28.npy,0
077rQK39ycg_29,077rQK39ycg_29-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_29.npy,text_tokens/077rQK39ycg_29.npy,0
077rQK39ycg_3,077rQK39ycg_3-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_3.npy,text_tokens/077rQK39ycg_3.npy,0
077rQK39ycg_4,077rQK39ycg_4-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_4.npy,text_tokens/077rQK39ycg_4.npy,0
077rQK39ycg_5,077rQK39ycg_5-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_5.npy,text_tokens/077rQK39ycg_5.npy,0
077rQK39ycg_6,077rQK39ycg_6-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_6.npy,text_tokens/077rQK39ycg_6.npy,0
077rQK39ycg_7,077rQK39ycg_7-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_7.npy,text_tokens/077rQK39ycg_7.npy,0
077rQK39ycg_8,077rQK39ycg_8-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_8.npy,text_tokens/077rQK39ycg_8.npy,0
077rQK39ycg_9,077rQK39ycg_9-5-rgb_front.mp4,gloss_tokens/077rQK39ycg_9.npy,text_tokens/077rQK39ycg_9.npy,0
079tjgCukM4_0,079tjgCukM4_0-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_0.npy,text_tokens/079tjgCukM4_0.npy,0
079tjgCukM4_1,079tjgCukM4_1-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_1.npy,text_tokens/079tjgCukM4_1.npy,0
079tjgCukM4_2,079tjgCukM4_2-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_2.npy,text_tokens/079tjgCukM4_2.npy,0
079tjgCukM4_3,079tjgCukM4_3-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_3.npy,text_tokens/079tjgCukM4_3.npy,0
079tjgCukM4_4,079tjgCukM4_4-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_4.npy,text_tokens/079tjgCukM4_4.npy,0
079tjgCukM4_5,079tjgCukM4_5-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_5.npy,text_tokens/079tjgCukM4_5.npy,0
079tjgCukM4_6,079tjgCukM4_6-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_6.npy,text_tokens/079tjgCukM4_6.npy,0
079tjgCukM4_7,079tjgCukM4_7-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_7.npy,text_tokens/079tjgCukM4_7.npy,0
079tjgCukM4_8,079tjgCukM4_8-5-rgb_front.mp4,gloss_tokens/079tjgCukM4_8.npy,text_tokens/079tjgCukM4_8.npy,0
07EGkSiMsL0_0,07EGkSiMsL0_0-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_0.npy,text_tokens/07EGkSiMsL0_0.npy,0
07EGkSiMsL0_1,07EGkSiMsL0_1-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_1.npy,text_tokens/07EGkSiMsL0_1.npy,0
07EGkSiMsL0_10,07EGkSiMsL0_10-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_10.npy,text_tokens/07EGkSiMsL0_10.npy,0
07EGkSiMsL0_11,07EGkSiMsL0_11-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_11.npy,text_tokens/07EGkSiMsL0_11.npy,0
07EGkSiMsL0_12,07EGkSiMsL0_12-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_12.npy,text_tokens/07EGkSiMsL0_12.npy,0
07EGkSiMsL0_13,07EGkSiMsL0_13-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_13.npy,text_tokens/07EGkSiMsL0_13.npy,0
07EGkSiMsL0_14,07EGkSiMsL0_14-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_14.npy,text_tokens/07EGkSiMsL0_14.npy,0
07EGkSiMsL0_15,07EGkSiMsL0_15-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_15.npy,text_tokens/07EGkSiMsL0_15.npy,0
07EGkSiMsL0_16,07EGkSiMsL0_16-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_16.npy,text_tokens/07EGkSiMsL0_16.npy,0
07EGkSiMsL0_17,07EGkSiMsL0_17-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_17.npy,text_tokens/07EGkSiMsL0_17.npy,0
07EGkSiMsL0_18,07EGkSiMsL0_18-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_18.npy,text_tokens/07EGkSiMsL0_18.npy,0
07EGkSiMsL0_19,07EGkSiMsL0_19-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_19.npy,text_tokens/07EGkSiMsL0_19.npy,0
07EGkSiMsL0_2,07EGkSiMsL0_2-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_2.npy,text_tokens/07EGkSiMsL0_2.npy,0
07EGkSiMsL0_20,07EGkSiMsL0_20-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_20.npy,text_tokens/07EGkSiMsL0_20.npy,0
07EGkSiMsL0_21,07EGkSiMsL0_21-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_21.npy,text_tokens/07EGkSiMsL0_21.npy,0
07EGkSiMsL0_3,07EGkSiMsL0_3-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_3.npy,text_tokens/07EGkSiMsL0_3.npy,0
07EGkSiMsL0_4,07EGkSiMsL0_4-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_4.npy,text_tokens/07EGkSiMsL0_4.npy,0
07EGkSiMsL0_5,07EGkSiMsL0_5-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_5.npy,text_tokens/07EGkSiMsL0_5.npy,0
07EGkSiMsL0_6,07EGkSiMsL0_6-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_6.npy,text_tokens/07EGkSiMsL0_6.npy,0
07EGkSiMsL0_7,07EGkSiMsL0_7-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_7.npy,text_tokens/07EGkSiMsL0_7.npy,0
07EGkSiMsL0_8,07EGkSiMsL0_8-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_8.npy,text_tokens/07EGkSiMsL0_8.npy,0
07EGkSiMsL0_9,07EGkSiMsL0_9-5-rgb_front.mp4,gloss_tokens/07EGkSiMsL0_9.npy,text_tokens/07EGkSiMsL0_9.npy,0
07HhpnroTXs_0,07HhpnroTXs_0-5-rgb_front.mp4,gloss_tokens/07HhpnroTXs_0.npy,text_tokens/07HhpnroTXs_0.npy,0
07HhpnroTXs_1,07HhpnroTXs_1-5-rgb_front.mp4,gloss_tokens/07HhpnroTXs_1.npy,text_tokens/07HhpnroTXs_1.npy,0
07HhpnroTXs_2,07HhpnroTXs_2-5-rgb_front.mp4,gloss_tokens/07HhpnroTXs_2.npy,text_tokens/07HhpnroTXs_2.npy,0
